time,position_x,position_y,position_z,quaternion_x,quaternion_y,quaternion_z,quaternion_w,joint_LW_J_Pitch,joint_RW_J_Pitch,joint_LW_J_Flap,joint_RW_J_Flap
0.8,0,0,10,0.707108,1.59754e-05,-1.59753e-05,0.707105,-1.57,-0.430653,1.57,0.437451
0.801,0,0,10,0.707108,1.59754e-05,-1.59753e-05,0.707105,-1.57,-0.478215,1.57,0.484933
0.802,0,0,10,0.707108,1.59754e-05,-1.59753e-05,0.707105,-1.57,-0.524083,1.57,0.53071
0.803,0,0,10,0.707108,1.59754e-05,-1.59753e-05,0.707105,-1.57,-0.568246,1.57,0.574778
0.804,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-0.610698,1.57,0.617135
0.805,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-0.651444,1.57,0.657779
0.806,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-0.690482,1.57,0.696712
0.807,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-0.727809,1.57,0.733935
0.808,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-0.763435,1.57,0.769454
0.809,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-0.797367,1.57,0.803273
0.81,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-0.829607,1.57,0.835402
0.811,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-0.86017,1.57,0.865848
0.812,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-0.889066,1.57,0.894624
0.813,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-0.916305,1.57,0.92174
0.814,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-0.941903,1.57,0.947212
0.815,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-0.965874,1.57,0.971054
0.816,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-0.988234,1.57,0.993282
0.817,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-1.009,1.57,1.01391
0.818,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-1.02819,1.57,1.03297
0.819,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-1.04582,1.57,1.05048
0.82,0,0,10,0.707108,-1.98489e-05,1.98488e-05,0.707105,-1.57,-1.06192,1.57,1.06645
0.821,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.0765,1.57,1.0809
0.822,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.0896,1.57,1.09387
0.823,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.10123,1.57,1.10537
0.824,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.11141,1.57,1.11543
0.825,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.12019,1.57,1.12408
0.826,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.12757,1.57,1.13133
0.827,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.1336,1.57,1.13723
0.828,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.13829,1.57,1.14179
0.829,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.14168,1.57,1.14505
0.83,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.14379,1.57,1.14703
0.831,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.14465,1.57,1.14776
0.832,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.1444,1.57,1.14738
0.833,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.14306,1.57,1.14591
0.834,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.14065,1.57,1.14338
0.835,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.13722,1.57,1.13982
0.836,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.13278,1.57,1.13526
0.837,0,0,10,0.707108,2.56365e-06,-2.56364e-06,0.707105,-1.57,-1.12736,1.57,1.12972
0.838,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-1.121,1.57,1.12323
0.839,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-1.11373,1.57,1.11584
0.84,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-1.10557,1.57,1.10755
0.841,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-1.09656,1.57,1.09842
0.842,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-1.08673,1.57,1.08846
0.843,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-1.07609,1.57,1.07771
0.844,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-1.0647,1.57,1.0662
0.845,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-1.05257,1.57,1.05396
0.846,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-1.03974,1.57,1.04101
0.847,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-1.02623,1.57,1.02739
0.848,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-1.01208,1.57,1.01313
0.849,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.997321,1.57,0.998263
0.85,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.981976,1.57,0.982811
0.851,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.966076,1.57,0.966807
0.852,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.949653,1.57,0.950282
0.853,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.932735,1.57,0.933264
0.854,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.915352,1.57,0.915783
0.855,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.897532,1.57,0.897868
0.856,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.879304,1.57,0.879546
0.857,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.860696,1.57,0.860848
0.858,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.841736,1.57,0.841799
0.859,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.822452,1.57,0.822429
0.86,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.80287,1.57,0.802765
0.861,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.783018,1.57,0.782833
0.862,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.762922,1.57,0.762659
0.863,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.742608,1.57,0.742271
0.864,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.722102,1.57,0.721693
0.865,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.701431,1.57,0.700951
0.866,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.680617,1.57,0.68007
0.867,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.659686,1.57,0.659074
0.868,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.638663,1.57,0.637987
0.869,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.617568,1.57,0.616832
0.87,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.596427,1.57,0.595631
0.871,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.575261,1.57,0.574408
0.872,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.554091,1.57,0.553184
0.873,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.532938,1.57,0.531981
0.874,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.511824,1.57,0.510818
0.875,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.490769,1.57,0.489716
0.876,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.469789,1.57,0.468695
0.877,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.448907,1.57,0.447773
0.878,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.42814,1.57,0.426969
0.879,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.407505,1.57,0.406302
0.88,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.38702,1.57,0.385787
0.881,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.57,-0.36671,1.57,0.365449
0.882,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.5525,-0.390601,1.5525,0.389339
0.883,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.535,-0.413565,1.535,0.412302
0.884,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.5175,-0.435604,1.5175,0.434342
0.885,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.5,-0.456723,1.5,0.455464
0.886,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.4825,-0.476932,1.4825,0.475674
0.887,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.465,-0.496233,1.465,0.494975
0.888,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.4475,-0.514631,1.4475,0.513376
0.889,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.43,-0.532139,1.43,0.530883
0.89,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.4125,-0.548762,1.4125,0.547501
0.891,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.395,-0.564502,1.395,0.563238
0.892,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.3775,-0.57937,1.3775,0.578104
0.893,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.36,-0.593374,1.36,0.592105
0.894,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.3425,-0.606519,1.3425,0.605251
0.895,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.325,-0.618813,1.325,0.617551
0.896,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.3075,-0.630271,1.3075,0.629015
0.897,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.29,-0.640908,1.29,0.639653
0.898,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.2725,-0.650728,1.2725,0.649475
0.899,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.255,-0.659743,1.255,0.658493
0.9,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.2375,-0.667966,1.2375,0.666718
0.901,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.22,-0.675406,1.22,0.674162
0.902,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.2025,-0.682072,1.2025,0.680838
0.903,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.185,-0.687985,1.185,0.686758
0.904,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.1675,-0.693161,1.1675,0.691934
0.905,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.15,-0.697605,1.15,0.696382
0.906,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.1325,-0.701324,1.1325,0.700114
0.907,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.115,-0.704344,1.115,0.703144
0.908,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.0975,-0.706684,1.0975,0.705488
0.909,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.08,-0.70835,1.08,0.707159
0.91,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.0625,-0.70935,1.0625,0.708174
0.911,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.045,-0.709709,1.045,0.708546
0.912,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.0275,-0.709547,1.0275,0.70839
0.913,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-1.01,-0.708869,1.01,0.70772
0.914,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.992497,-0.707679,0.992497,0.706548
0.915,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.974997,-0.706003,0.974997,0.704888
0.916,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.957497,-0.703858,0.957497,0.702754
0.917,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.939997,-0.701253,0.939997,0.700159
0.918,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.922497,-0.698193,0.922497,0.697117
0.919,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.904997,-0.6947,0.904997,0.693644
0.92,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.887497,-0.690789,0.887497,0.689751
0.921,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.869997,-0.686478,0.869997,0.685453
0.922,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.852497,-0.681773,0.852497,0.680766
0.923,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.834997,-0.676685,0.834997,0.675702
0.924,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.817497,-0.671234,0.817497,0.670275
0.925,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.799997,-0.665443,0.799997,0.6645
0.926,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.782497,-0.659316,0.782497,0.658391
0.927,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.764997,-0.65286,0.764997,0.651963
0.928,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.747497,-0.646098,0.747497,0.645227
0.929,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.729997,-0.639045,0.729997,0.638199
0.93,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.712497,-0.631716,0.712497,0.630892
0.931,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.694997,-0.624121,0.694997,0.623319
0.932,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.677497,-0.616267,0.677497,0.615495
0.933,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.659997,-0.608175,0.659997,0.607433
0.934,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.642497,-0.599862,0.642497,0.599145
0.935,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.624997,-0.591336,0.624997,0.590645
0.936,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.607497,-0.582609,0.607497,0.581946
0.937,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.589997,-0.573692,0.589997,0.573059
0.938,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.572497,-0.564602,0.572497,0.563999
0.939,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.554997,-0.555351,0.554997,0.554776
0.94,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.537497,-0.54595,0.537497,0.545404
0.941,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.519997,-0.53641,0.519997,0.535894
0.942,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.502497,-0.526745,0.502497,0.526258
0.943,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.484997,-0.516964,0.484997,0.516506
0.944,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.467497,-0.507079,0.467497,0.506651
0.945,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.449997,-0.4971,0.449997,0.496703
0.946,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.432497,-0.487042,0.432497,0.486673
0.947,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.414997,-0.476914,0.414997,0.476571
0.948,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.397497,-0.466724,0.397497,0.466408
0.949,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.379997,-0.456478,0.379997,0.456193
0.95,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.362497,-0.44619,0.362497,0.445937
0.951,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.344997,-0.435878,0.344997,0.435649
0.952,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.327497,-0.425545,0.327497,0.425337
0.953,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.309997,-0.415197,0.309997,0.415012
0.954,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.292497,-0.404834,0.292497,0.404681
0.955,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.274997,-0.394475,0.274997,0.394353
0.956,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.257497,-0.384142,0.257497,0.384036
0.957,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.239997,-0.37383,0.239997,0.373739
0.958,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.222497,-0.363539,0.222497,0.363468
0.959,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.204997,-0.353272,0.204997,0.353232
0.96,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.187497,-0.343048,0.187497,0.343037
0.961,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.169997,-0.332894,0.169997,0.332892
0.962,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.152497,-0.322797,0.152497,0.322801
0.963,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.134997,-0.312746,0.134997,0.312771
0.964,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.117497,-0.302757,0.117497,0.302809
0.965,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.0999971,-0.292845,0.099997,0.292921
0.966,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.0824971,-0.283039,0.082497,0.283113
0.967,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.0649971,-0.273317,0.064997,0.273389
0.968,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.0474971,-0.263658,0.047497,0.263756
0.969,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.0299971,-0.254094,0.029997,0.254217
0.97,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,-0.0124971,-0.244649,0.012497,0.244779
0.971,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.00500293,-0.235323,-0.00500297,0.235446
0.972,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.0225029,-0.226101,-0.022503,0.226222
0.973,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.0400029,-0.216964,-0.040003,0.21711
0.974,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.0575029,-0.207945,-0.057503,0.208116
0.975,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.0750029,-0.199087,-0.075003,0.199243
0.976,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.0925029,-0.190354,-0.092503,0.190495
0.977,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.110003,-0.181718,-0.110003,0.181874
0.978,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.127503,-0.173208,-0.127503,0.173384
0.979,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.145003,-0.164849,-0.145003,0.165028
0.98,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.162503,-0.15665,-0.162503,0.15681
0.981,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.180003,-0.148584,-0.180003,0.14873
0.982,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.197503,-0.140625,-0.197503,0.140793
0.983,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.215003,-0.132811,-0.215003,0.132999
0.984,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.232503,-0.125191,-0.232503,0.125352
0.985,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.250003,-0.117718,-0.250003,0.117853
0.986,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.267503,-0.110349,-0.267503,0.110504
0.987,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.285003,-0.103131,-0.285003,0.103306
0.988,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.302503,-0.0961093,-0.302503,0.096262
0.989,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.320003,-0.089245,-0.320003,0.0893718
0.99,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.337503,-0.0825033,-0.337503,0.0826369
0.991,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.355003,-0.0759091,-0.355003,0.0760584
0.992,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.372503,-0.0694974,-0.372503,0.0696373
0.993,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.390003,-0.0632595,-0.390003,0.0633742
0.994,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.407503,-0.0571624,-0.407503,0.0572698
0.995,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.425003,-0.0512022,-0.425003,0.0513243
0.996,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.442503,-0.0454148,-0.442503,0.0455383
0.997,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.460003,-0.0398141,-0.460003,0.039912
0.998,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.477503,-0.0343628,-0.477503,0.0344453
0.999,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.495003,-0.0290404,-0.495003,0.0291383
1,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.512503,-0.0238863,-0.512503,0.0239909
1.001,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.530003,-0.0189231,-0.530003,0.0190027
1.002,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.547503,-0.0141104,-0.547503,0.0141735
1.003,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.565003,-0.00942408,-0.565003,0.00950269
1.004,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.582503,-0.00490435,-0.582503,0.00498979
1.005,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.600003,-0.000570892,-0.600003,0.000634084
1.006,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.617503,0.00361713,-0.617503,-0.00356518
1.007,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.635003,0.0076757,-0.635003,-0.0076089
1.008,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.652503,0.0115662,-0.652503,-0.0114979
1.009,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.670003,0.0152833,-0.670003,-0.0152334
1.01,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.687503,0.0188674,-0.687503,-0.0188165
1.011,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.705003,0.0223142,-0.705003,-0.0222482
1.012,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.722503,0.0255864,-0.722503,-0.02553
1.013,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.705003,0.123208,-0.705003,-0.123171
1.014,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.687503,0.218399,-0.687503,-0.218278
1.015,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.670003,0.311041,-0.670003,-0.310848
1.016,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.652503,0.401015,-0.652503,-0.400859
1.017,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.635003,0.488439,-0.635003,-0.488322
1.018,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.617503,0.573298,-0.617503,-0.573231
1.019,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.600003,0.655524,-0.600003,-0.65556
1.02,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.582503,0.735175,-0.582503,-0.735309
1.021,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.565003,0.812161,-0.565003,-0.812455
1.022,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.547503,0.886549,-0.547503,-0.886982
1.023,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.530003,0.958323,-0.530003,-0.958884
1.024,0,0,10,0.707108,2.46657e-07,-2.46656e-07,0.707105,0.512503,1.02745,-0.512503,-1.02814
1.025,0,0,10,0.707108,2.66396e-07,-2.66395e-07,0.707105,0.495003,1.09402,-0.495003,-1.09475
1.026,0,0,10,0.707108,2.66396e-07,-2.66395e-07,0.707105,0.477503,1.1578,-0.477503,-1.15868
1.027,0,0,10,0.707108,2.66396e-07,-2.66395e-07,0.707105,0.460003,1.21899,-0.460003,-1.21994
1.028,0,0,10,0.707108,2.66396e-07,-2.66395e-07,0.707105,0.442503,1.27747,-0.442503,-1.2785
1.029,0,0,10,0.707108,2.66396e-07,-2.66395e-07,0.707105,0.425003,1.33326,-0.425003,-1.33437
1.03,0,0,10,0.707108,2.66396e-07,-2.66395e-07,0.707105,0.407503,1.38635,-0.407503,-1.38754
1.031,0,0,10,0.707108,2.66396e-07,-2.66395e-07,0.707105,0.390003,1.43675,-0.390003,-1.43801
1.032,0,0,10,0.707108,2.66396e-07,-2.66395e-07,0.707105,0.372503,1.48446,-0.372503,-1.48579
1.033,0,0,10,0.707108,2.66396e-07,-2.66395e-07,0.707105,0.355003,1.52948,-0.355003,-1.53087
1.034,0,0,10,0.707108,2.66396e-07,-2.66395e-07,0.707105,0.337503,1.57,-0.337503,-1.57
1.035,0,0,10,0.707108,2.66396e-07,-2.66395e-07,0.707105,0.320003,1.57,-0.320003,-1.57
1.036,0,0,10,0.707108,2.66396e-07,-2.66395e-07,0.707105,0.302503,1.56866,-0.302503,-1.56833
1.037,0,0,10,0.707108,2.66396e-07,-2.66395e-07,0.707105,0.285003,1.56584,-0.285003,-1.56518
